year,subregion,fires,affected_wood_ha,affected_scrub_ha,affected_total_ha,affected_size,forest_wood_Ha,forest_scrub_Ha,forest_other_Ha,areas_without_vegetation_Ha,rainfed_crops_Ha,irrigated_crops_Ha,urban_Ha,annual_avg_temp,average_maximums,average_minimums,outright_maximum,outright_minimum,annual_rainfall_mm,relative_humidity_%,wind_avg_speed_ms,wind_dominant_direction,risk_forest_fire
2013-01-01,Maresme,26.0,1.3,2.1,3.4,0 <10 ha,15845.0,7254.0,1359.0,1886.0,839.0,2740.0,9828.0,16.0,20.4,12.7,32.1,0.3,593.0,69.0,2.4,W,High
2013-01-01,Montsià,11.0,0.0,9.5,9.5,0 <10 ha,6330.0,16978.0,1265.0,5209.0,21320.0,19317.0,3371.0,16.0,20.9,12.2,32.4,0.1,498.0,67.0,3.9,NW,High
2013-01-01,Noguera,15.0,3.3,11.4,14.6,10 > 100 ha,29743.0,62994.0,4079.0,6061.0,43638.0,27525.0,4301.0,14.0,20.4,7.3,35.6,-5.6,524.0,68.0,1.4,N,High
2013-01-01,Osona,10.0,1.0,0.2,1.2,0 <10 ha,63194.0,19919.0,7462.0,4647.0,24205.0,456.0,6468.0,12.0,19.3,5.7,34.7,-7.6,700.0,77.0,1.0,SW,High
2013-01-01,Pallars Jussà,9.0,0.3,3.0,3.3,0 <10 ha,47341.0,48977.0,13907.0,3721.0,15405.0,2785.0,2274.0,12.0,19.7,5.8,35.1,-7.2,734.0,66.0,1.0,N,Moderate
2013-01-01,Pallars Sobirà,3.0,0.0,0.5,0.5,0 <10 ha,59827.0,43021.0,28711.0,1772.0,1000.0,182.0,1377.0,11.0,18.6,4.7,32.7,-8.5,881.0,69.0,1.475,..,Low
2013-01-01,Pla d'Urgell,1.0,0.1,0.0,0.1,0 <10 ha,45.0,350.0,1095.0,1508.0,538.0,25047.0,1987.0,14.0,20.4,7.5,36.5,-5.5,435.0,67.0,1.8,W,Moderate
2013-01-01,Pla de l'Estany,5.0,0.0,0.2,0.2,0 <10 ha,10131.0,4843.0,640.0,885.0,7444.0,1072.0,1307.0,15.0,20.9,9.5,36.1,-5.4,773.0,71.0,2.1,NW,High
2013-01-01,Priorat,12.0,30.0,25.8,55.7,10 > 100 ha,17809.0,19690.0,0.0,1222.0,7439.0,2475.0,1035.0,14.0,20.2,9.7,35.2,-2.3,798.0,68.0,2.9,W,Very high
2013-01-01,Ribera d'Ebre,27.0,101.8,60.7,162.5,100 > 500 ha,27701.0,24012.0,5270.0,3019.0,13268.0,7299.0,2031.0,16.0,22.6,9.7,37.3,-4.3,496.0,62.0,2.2,NW,Very high
2013-01-01,Ripollès,4.0,1.3,0.0,1.3,0 <10 ha,64335.0,7403.0,19703.0,909.0,1826.0,19.0,1595.0,9.0,16.0,3.2,30.3,-10.1,1112.0,75.0,1.4,SW,Low
2013-01-01,Segarra,2.0,0.0,0.2,0.2,0 <10 ha,10794.0,10923.0,2531.0,1196.0,44070.0,394.0,2362.0,13.0,18.6,7.6,35.7,-5.4,464.0,69.0,3.0,W,Moderate
2013-01-01,Segrià,39.0,9.9,30.6,40.5,10 > 100 ha,7859.0,15643.0,4354.0,7988.0,28767.0,67514.0,7594.0,13.0,19.9,7.6,34.5,-5.6,383.0,71.0,3.0,W,Moderate
2013-01-01,Selva,23.0,1.7,1.6,3.2,0 <10 ha,58752.0,17010.0,1481.0,3166.0,5949.0,4301.0,8984.0,14.0,21.5,7.4,36.7,-6.9,919.0,75.0,1.3,W,Very high
2013-01-01,Solsonès,4.0,0.0,2.0,2.0,0 <10 ha,58566.0,14611.0,6843.0,1598.0,16919.0,35.0,1608.0,11.0,17.5,6.2,32.8,-7.3,632.0,74.0,2.5,W,Very high
2013-01-01,Tarragonès,6.0,1.3,4.1,5.4,0 <10 ha,5276.0,3304.0,655.0,2304.0,7981.0,3829.0,8392.0,17.0,21.9,12.1,34.8,0.7,625.0,66.0,2.6,N,High
2013-01-01,Terra Alta,9.0,5.5,1.6,7.1,0 <10 ha,29033.0,14500.0,852.0,1075.0,25925.0,1320.0,1506.0,14.0,19.4,8.8,35.8,-4.0,692.0,62.0,2.9,SW,Very high
2013-01-01,Urgell,4.0,0.0,3.1,3.1,0 <10 ha,3104.0,4856.0,873.0,1689.0,29603.0,15331.0,2474.0,14.0,20.2,8.5,36.6,-4.1,449.0,68.0,3.1,W,Moderate
2013-01-01,Aran,0.0,0.0,0.0,0.0,,23650.0,17899.0,20084.0,923.0,44.0,3.0,688.0,9.0,15.0,4.2,32.5,-8.7,1333.0,74.0,1.6,S,Low
2013-01-01,Vallès Occidental,34.0,2.1,3.2,5.3,0 <10 ha,18501.0,12811.0,1393.0,2650.0,4095.0,551.0,18299.0,14.0,20.6,8.8,34.7,-3.2,564.0,72.0,2.1,W,Moderate
2013-01-01,Vallès Oriental,32.0,2.3,0.7,3.0,0 <10 ha,30350.0,24482.0,3212.0,3253.0,6530.0,2491.0,14853.0,14.0,21.0,8.1,35.2,-5.1,679.0,69.0,2.0,NW,Moderate
2014-01-01,Alt Camp,9.0,34.4,5.5,39.9,10 > 100 ha,15736.0,10585.0,1250.0,1260.0,17683.0,3905.0,3351.0,15.0,21.0,10.4,33.9,-0.5,586.0,67.0,2.8,N,Moderate
2014-01-01,Alt Empordà,22.0,6.6,32.4,38.9,10 > 100 ha,37762.0,42284.0,3358.0,4666.0,24349.0,14538.0,8746.0,17.0,21.9,12.1,35.0,-0.1,591.0,66.0,2.9,NE,Very high
2014-01-01,Alt Penedès,24.0,0.5,2.0,2.5,0 <10 ha,17971.0,8733.0,1972.0,2071.0,21949.0,501.0,6123.0,15.0,21.3,10.1,33.4,-0.6,570.0,73.2,1.8,NE,High
2014-01-01,Alt Urgell,6.0,0.5,4.0,4.4,0 <10 ha,81258.0,35006.0,17488.0,2584.0,4490.0,1752.0,2122.0,12.0,18.9,5.7,32.8,-5.6,764.0,66.0,1.5,SW,Low
2014-01-01,Alta Ribagorça,2.0,0.0,1.1,1.1,0 <10 ha,15579.0,8195.0,16831.0,1001.0,579.0,194.0,411.0,11.0,19.2,3.9,32.0,-7.3,996.0,75.0,1.1,N,Low
2014-01-01,Anoia,24.0,1.7,0.8,2.5,0 <10 ha,34390.0,12262.0,3086.0,2099.0,28554.0,384.0,5975.0,16.0,22.0,10.7,36.4,-1.4,596.0,71.0,2.3,NW,Very high
2014-01-01,Bages,37.0,2.7,1.9,4.6,0 <10 ha,55452.0,19340.0,3162.0,3827.0,19915.0,751.0,6773.0,14.0,21.6,7.3,36.6,-6.5,582.0,77.0,1.1,S,Very high
2014-01-01,Baix Camp,9.0,0.9,0.6,1.5,0 <10 ha,15697.0,21832.0,1967.0,3492.0,7967.0,11664.0,7111.0,17.0,22.0,12.7,33.7,0.7,419.0,70.2,1.6,NW,Very high
2014-01-01,Baix Ebre,18.0,5.3,19.6,24.9,10 > 100 ha,17817.0,24932.0,3182.0,5027.0,26712.0,16744.0,5526.0,16.0,21.2,12.7,34.5,0.8,619.0,68.0,4.3,N,Low
2014-01-01,Baix Empordà,14.0,372.6,4.8,377.4,100 > 500 ha,30143.0,6236.0,2484.0,2844.0,12303.0,9069.0,7181.0,16.0,22.1,9.4,35.3,-2.7,725.0,75.0,1.8,S,High
2014-01-01,Baix Llobregat,24.0,1.6,2.2,3.8,0 <10 ha,12581.0,10119.0,500.0,2915.0,2856.0,1675.0,17934.0,17.0,22.1,12.0,33.1,-1.9,544.0,74.0,2.9,NW,Very high
2014-01-01,Baix Penedès,14.0,0.4,0.6,1.0,0 <10 ha,8686.0,6791.0,529.0,1281.0,7005.0,499.0,4789.0,16.0,22.0,11.2,32.9,-1.6,567.0,74.0,2.4,N,Low
2014-01-01,Barcelonès,6.0,0.2,0.7,0.9,0 <10 ha,1188.0,1206.0,169.0,103.0,13.0,46.0,11645.0,18.0,21.5,15.4,34.0,4.4,625.0,65.2,2.0,E,Low
2014-01-01,Berguedà,13.0,0.9,1.4,2.4,0 <10 ha,71585.0,18974.0,13276.0,2165.0,10034.0,49.0,2429.0,12.0,18.7,7.3,31.9,-4.1,990.0,77.0,1.4,SW,Moderate
2014-01-01,Cerdanya,1.0,0.8,1.6,2.4,0 <10 ha,25043.0,8048.0,15015.0,1063.0,2525.0,1235.0,2077.0,9.0,17.2,1.4,29.9,-11.0,732.0,71.0,2.5,E,Low
2014-01-01,Conca de Barberà,25.0,1.6,7.2,8.8,0 <10 ha,19116.0,15208.0,1464.0,1437.0,25078.0,422.0,2295.0,14.0,20.4,9.2,34.4,-2.5,685.0,68.0,2.7,W,High
2014-01-01,Garraf,6.0,1.9,0.5,2.4,0 <10 ha,5621.0,5383.0,164.0,929.0,1598.0,150.0,4615.0,16.0,21.2,10.4,32.3,-1.7,497.0,74.0,1.7,S,Very high
2014-01-01,Garrigues,6.0,0.4,0.4,0.8,0 <10 ha,14801.0,14344.0,1151.0,1726.0,32127.0,12497.0,3144.0,14.0,20.0,9.1,34.4,-4.5,588.0,69.8,2.2,S,Moderate
2014-01-01,Garrotxa,2.0,0.0,0.2,0.2,0 <10 ha,28628.0,29337.0,3717.0,1264.0,6622.0,1500.0,2362.0,14.0,21.3,7.6,36.2,-3.6,1205.0,76.0,1.3,SW,Moderate
2014-01-01,Gironès,15.0,5.7,2.8,8.5,0 <10 ha,25126.0,10609.0,722.0,1897.0,9515.0,4186.0,5545.0,15.0,22.3,8.4,35.2,-4.4,976.0,79.0,1.4,S,Very high
2014-01-01,Maresme,8.0,0.1,9.7,9.8,0 <10 ha,15859.0,7889.0,1221.0,1864.0,656.0,2471.0,9790.0,17.0,21.1,13.5,33.2,2.0,553.0,71.0,2.4,W,High
2014-01-01,Montsià,14.0,0.0,6.2,6.2,0 <10 ha,6201.0,15535.0,1336.0,7384.0,20527.0,19401.0,3406.0,17.0,21.2,13.2,32.1,0.5,435.0,70.5,3.5,NW,High
2014-01-01,Noguera,13.0,32.3,22.8,55.1,10 > 100 ha,27391.0,65773.0,4189.0,5985.0,42932.0,27725.0,4345.0,15.0,21.7,8.8,35.1,-5.5,428.0,68.6,1.4,N,High
2014-01-01,Osona,11.0,4.6,0.4,5.0,0 <10 ha,61544.0,19654.0,7641.0,4778.0,24207.0,576.0,6441.0,13.0,20.0,7.0,36.1,-6.6,830.0,78.7,0.9,SW,High
2014-01-01,Pallars Jussà,9.0,1.7,7.3,9.0,0 <10 ha,46995.0,48818.0,14037.0,4037.0,15499.0,2784.0,2240.0,13.0,20.2,6.9,35.9,-5.8,762.0,69.0,1.0,N,Moderate
2014-01-01,Pallars Sobirà,0.0,0.0,0.0,0.0,,59088.0,43917.0,28495.0,1802.0,1036.0,183.0,1369.0,12.0,19.1,5.6,33.2,-5.7,911.0,73.0,1.475,..,Low
2014-01-01,Pla d'Urgell,0.0,0.0,0.0,0.0,,45.0,355.0,1114.0,1470.0,534.0,25050.0,2000.0,15.0,21.6,8.7,35.8,-6.2,426.0,67.9,1.6,W,Moderate
2014-01-01,Pla de l'Estany,4.0,0.0,0.1,0.1,0 <10 ha,10009.0,4711.0,683.0,918.0,7578.0,1117.0,1304.0,16.0,21.7,10.4,35.9,-2.2,880.0,73.0,2.0,NW,High
2014-01-01,Priorat,7.0,0.2,2.2,2.4,0 <10 ha,15545.0,21969.0,0.0,1251.0,7348.0,2494.0,1063.0,16.0,21.4,10.7,38.0,-3.0,685.0,70.4,2.8,E,Very high
2014-01-01,Ribera d'Ebre,9.0,498.7,380.6,879.3,500 > 1000 ha,27717.0,24054.0,5170.0,2851.0,13548.0,7216.0,2044.0,17.0,23.8,10.8,39.1,-4.9,497.0,65.0,2.2,SE,Very high
2014-01-01,Ripollès,2.0,0.3,0.8,1.1,0 <10 ha,59068.0,11349.0,20994.0,852.0,1865.0,15.0,1647.0,10.0,17.1,4.7,30.5,-6.9,1116.0,81.0,1.3,SW,Low
2014-01-01,Segarra,6.0,5.5,9.4,14.9,10 > 100 ha,10720.0,10681.0,2790.0,1174.0,44180.0,351.0,2374.0,14.0,19.6,8.8,34.4,-4.9,538.0,71.0,2.8,W,Moderate
2014-01-01,Segrià,28.0,8.1,21.8,29.8,10 > 100 ha,7865.0,16260.0,4277.0,7463.0,27525.0,67961.0,8369.0,15.0,21.0,9.0,34.6,-6.4,445.0,71.1,2.9,W,Moderate
2014-01-01,Selva,12.0,0.9,0.0,1.0,0 <10 ha,58907.0,16553.0,1213.0,3359.0,6304.0,4340.0,8966.0,15.0,22.1,8.6,35.4,-3.7,909.0,76.0,1.3,W,Very high
2014-01-01,Solsonès,4.0,0.0,0.9,1.0,0 <10 ha,58575.0,14601.0,5768.0,1672.0,17894.0,58.0,1612.0,12.0,18.4,7.3,33.1,-6.0,639.0,76.8,2.4,W,Very high
2014-01-01,Tarragonès,1.0,0.0,0.7,0.7,0 <10 ha,5398.0,3492.0,425.0,2412.0,7695.0,3784.0,8534.0,17.0,22.2,12.9,34.3,-1.6,545.0,70.0,2.4,N,High
2014-01-01,Terra Alta,3.0,0.0,0.8,0.8,0 <10 ha,26999.0,16409.0,909.0,1181.0,25720.0,1450.0,1542.0,15.0,20.7,9.9,36.6,-2.4,674.0,66.0,2.7,SW,Very high
2014-01-01,Urgell,6.0,0.2,2.0,2.2,0 <10 ha,3103.0,4862.0,875.0,1630.0,29412.0,15549.0,2499.0,15.0,21.2,9.8,35.1,-4.1,418.0,70.0,3.0,W,Moderate
2014-01-01,Aran,3.0,0.0,16.4,16.4,10 > 100 ha,23650.0,17888.0,20085.0,936.0,44.0,1.0,686.0,10.0,16.3,5.2,32.7,-8.3,1095.0,73.0,1.6,S,Low
2014-01-01,Vallès Occidental,16.0,1.6,1.2,2.8,0 <10 ha,18368.0,13081.0,689.0,2736.0,4473.0,519.0,18434.0,15.0,21.2,9.7,34.8,-2.7,639.0,74.0,2.0,W,Moderate
2014-01-01,Vallès Oriental,28.0,2.8,0.9,3.7,0 <10 ha,23780.0,21580.0,2592.0,3109.0,5779.0,2419.0,14381.0,15.0,21.8,9.0,34.5,-5.4,657.0,70.7,1.9,N,Moderate
2015-01-01,Alt Camp,9.0,9.1,5.6,14.6,10 > 100 ha,15736.0,10590.0,1177.0,1450.0,17662.0,3683.0,3472.0,15.2,21.5,10.1,3.6,-2.9,398.0,65.0,2.8,N,Moderate
2015-01-01,Alt Empordà,28.0,0.8,23.4,24.1,10 > 100 ha,37773.0,42997.0,3190.0,4715.0,23959.0,14333.0,8736.0,16.6,21.8,11.7,38.2,-1.4,454.0,66.0,3.0,N,Very high
2015-01-01,Alt Penedès,18.0,2.2,0.9,3.1,0 <10 ha,17971.0,8713.0,1960.0,2052.0,21996.0,505.0,6123.0,15.3,21.9,9.7,36.7,-0.3,295.0,71.0,1.8,NE,High
2015-01-01,Alt Urgell,4.0,0.0,0.1,0.1,0 <10 ha,81258.0,35007.0,17499.0,2664.0,4358.0,1798.0,2116.0,12.2,20.2,5.7,38.5,-7.7,504.0,60.0,1.6,SW,Low
2015-01-01,Alta Ribagorça,2.0,0.6,0.3,0.9,0 <10 ha,15579.0,7688.0,17323.0,1017.0,579.0,194.0,410.0,10.8,20.1,3.7,37.1,-8.9,680.0,71.0,1.2,N,Low
2015-01-01,Anoia,33.0,516.1,102.7,618.8,500 > 1000 ha,34390.0,12592.0,2865.0,2320.0,28301.0,262.0,6020.0,15.7,22.6,10.5,37.9,-2.9,362.0,68.0,2.3,NW,Very high
2015-01-01,Aran,4.0,0.1,98.2,98.3,10 > 100 ha,23652.0,17888.0,20089.0,936.0,44.0,1.0,680.0,9.9,16.9,5.3,35.6,-10.4,960.0,70.0,1.7,S,Low
2015-01-01,Bages,38.0,400.2,59.5,459.7,100 > 500 ha,55373.0,19404.0,2721.0,3687.0,20502.0,758.0,6775.0,13.9,22.3,7.1,42.5,-7.4,328.0,74.0,1.0,S,Very high
2015-01-01,Baix Camp,15.0,2.4,3.3,5.7,0 <10 ha,15697.0,21942.0,1967.0,3533.0,7851.0,11539.0,7201.0,1.7,22.1,12.3,35.6,-1.4,382.0,69.0,1.5,NW,Very high
2015-01-01,Baix Ebre,21.0,2.9,46.8,49.8,10 > 100 ha,17817.0,24814.0,2895.0,5868.0,26546.0,16475.0,5525.0,16.1,21.2,12.2,34.8,-0.6,438.0,66.0,4.2,N,Low
2015-01-01,Baix Empordà,12.0,0.1,0.2,0.3,0 <10 ha,30221.0,6291.0,2872.0,2952.0,11945.0,8759.0,7220.0,15.4,22.4,0.9,40.3,-4.8,394.0,73.0,1.9,S,High
2015-01-01,Baix Llobregat,27.0,2.5,5.1,7.7,0 <10 ha,12581.0,10101.0,643.0,2670.0,2729.0,1715.0,18141.0,16.6,22.3,11.8,35.8,0.5,276.0,73.0,2.9,NW,Very high
2015-01-01,Baix Penedès,4.0,0.0,0.7,0.7,0 <10 ha,8686.0,6786.0,528.0,1397.0,6882.0,513.0,4788.0,16.2,22.2,10.9,35.2,-2.4,427.0,74.0,2.3,NW,Low
2015-01-01,Barcelonès,9.0,0.1,21.1,22.1,10 > 100 ha,1188.0,1207.0,81.0,105.0,12.0,41.0,11736.0,18.2,21.7,15.4,35.3,2.9,330.0,63.0,2.0,W,Low
2015-01-01,Berguedà,11.0,0.0,0.8,0.8,0 <10 ha,71586.0,18906.0,13185.0,2200.0,10154.0,51.0,2430.0,12.5,19.8,7.6,39.7,-6.4,581.0,71.0,1.4,SW,Moderate
2015-01-01,Cerdanya,4.0,4.7,2.0,6.7,0 <10 ha,25043.0,8048.0,15816.0,1073.0,2127.0,820.0,2079.0,8.9,18.3,0.9,36.8,-13.1,601.0,67.0,2.5,E,Low
2015-01-01,Conca de Barberà,19.0,6.9,8.1,15.0,10 > 100 ha,19116.0,15216.0,1465.0,1421.0,25097.0,413.0,2292.0,14.2,20.8,8.6,39.2,-4.9,316.0,66.0,2.6,W,High
2015-01-01,Garraf,8.0,0.1,0.3,0.4,0 <10 ha,5619.0,5414.0,130.0,929.0,1600.0,153.0,4615.0,15.6,21.7,10.1,35.5,-0.3,366.0,73.0,1.6,S,Very high
2015-01-01,Garrigues,12.0,17.5,9.4,26.9,10 > 100 ha,14801.0,14953.0,1239.0,1729.0,31371.0,12562.0,3135.0,14.3,20.3,8.7,4.1,-8.5,288.0,68.0,2.2,S,Moderate
2015-01-01,Garrotxa,6.0,0.0,0.2,0.2,0 <10 ha,28641.0,29489.0,4156.0,1293.0,6175.0,1335.0,2341.0,1.4,2.2,7.6,40.4,-0.7,998.0,72.0,1.3,SW,Moderate
2015-01-01,Gironès,14.0,19.4,24.2,43.6,10 > 100 ha,25154.0,10576.0,1068.0,1972.0,9142.0,4152.0,5536.0,14.9,2.3,7.7,41.2,-7.3,541.0,76.0,1.4,S,Very high
2015-01-01,Maresme,14.0,0.6,2.0,2.6,0 <10 ha,15859.0,8002.0,1178.0,1864.0,655.0,2396.0,9796.0,16.6,21.1,12.6,35.5,0.2,355.0,67.0,2.0,NW,High
2015-01-01,Moianès,2.0,0.0,0.1,0.1,0 <10 ha,20380.0,5917.0,1318.0,502.0,4200.0,55.0,1408.0,13.7,18.7,8.6,35.1,-6.0,,,,,Very high
2015-01-01,Montsià,3.0,0.0,3.9,3.9,0 <10 ha,6201.0,15818.0,1241.0,7687.0,20408.0,19018.0,3417.0,16.6,21.2,12.6,34.9,0.8,445.0,69.0,3.5,NW,High
2015-01-01,Noguera,9.0,6.5,4.6,11.2,10 > 100 ha,27291.0,65252.0,4180.0,5949.0,43315.0,27993.0,4360.0,14.5,21.6,8.3,39.5,-7.7,287.0,66.0,1.3,N,High
2015-01-01,Osona,8.0,0.6,0.2,0.8,0 <10 ha,61310.0,19662.0,7848.0,4758.0,24159.0,585.0,6519.0,12.8,20.9,6.5,40.4,-0.7,519.0,75.0,0.9,SW,High
2015-01-01,Pallars Jussà,9.0,0.2,5.1,5.3,0 <10 ha,45150.0,48755.0,15932.0,4030.0,15525.0,2784.0,2234.0,13.4,2.1,6.8,41.3,-6.4,509.0,64.0,1.0,N,Moderate
2015-01-01,Pallars Sobirà,8.0,0.0,28.3,28.3,10 > 100 ha,59088.0,44137.0,28272.0,1810.0,1039.0,179.0,1365.0,11.9,20.1,5.4,36.7,-0.7,616.0,68.0,1.475,..,Low
2015-01-01,Pla d'Urgell,1.0,0.0,0.2,0.2,0 <10 ha,45.0,361.0,1129.0,1454.0,538.0,25019.0,2022.0,14.4,21.6,7.8,41.4,-5.6,199.0,66.0,1.4,W,Moderate
2015-01-01,Pla de l'Estany,2.0,0.1,0.0,0.1,0 <10 ha,10011.0,4713.0,827.0,927.0,7446.0,1088.0,1308.0,15.7,21.9,10.3,4.3,-4.1,545.0,69.0,2.0,NW,High
2015-01-01,Priorat,15.0,15.9,39.4,55.2,10 > 100 ha,15545.0,21963.0,0.0,1242.0,7462.0,2393.0,1065.0,15.4,21.5,10.5,41.5,-4.2,449.0,68.0,2.6,W,Very high
2015-01-01,Ribera d'Ebre,17.0,2.8,0.7,3.6,0 <10 ha,27717.0,24049.0,4746.0,2896.0,13849.0,7243.0,2100.0,16.4,23.5,10.3,4.1,-5.3,278.0,63.0,2.1,NW,Very high
2015-01-01,Ripollès,1.0,0.0,0.2,0.2,0 <10 ha,59084.0,11371.0,21071.0,842.0,1769.0,0.0,1653.0,10.6,18.2,4.4,36.5,-10.3,958.0,78.0,1.3,SW,Low
2015-01-01,Segarra,2.0,2.6,0.9,3.5,0 <10 ha,10710.0,10648.0,2427.0,1182.0,44535.0,385.0,2383.0,13.7,2.0,8.4,4.0,-6.6,327.0,69.0,2.6,W,Moderate
2015-01-01,Segrià,21.0,19.8,14.1,34.0,10 > 100 ha,7865.0,16260.0,4277.0,7424.0,27260.0,68285.0,8349.0,14.3,20.8,8.5,39.3,-5.6,256.0,70.0,2.7,W,Moderate
2015-01-01,Selva,12.0,11.2,0.1,11.3,10 > 100 ha,58647.0,16641.0,1169.0,3363.0,6501.0,4356.0,8965.0,14.8,22.7,0.8,42.9,-6.6,616.0,74.0,1.3,W,Very high
2015-01-01,Solsonès,5.0,0.5,0.6,1.2,0 <10 ha,58575.0,14611.0,5923.0,1675.0,17727.0,53.0,1616.0,12.5,1.9,7.1,39.1,-9.2,447.0,74.0,2.3,W,Very high
2015-01-01,Tarragonès,7.0,2.5,3.5,6.0,0 <10 ha,5398.0,3390.0,384.0,2348.0,7652.0,3814.0,8754.0,17.2,22.3,12.5,36.1,-1.3,471.0,69.0,2.3,N,High
2015-01-01,Terra Alta,10.0,9.8,4.6,14.3,10 > 100 ha,26999.0,16393.0,1002.0,1177.0,25352.0,1740.0,1547.0,14.7,20.6,9.6,39.9,-4.2,596.0,65.0,2.6,W,Very high
2015-01-01,Urgell,6.0,5.5,1.7,7.3,0 <10 ha,3103.0,4867.0,879.0,1594.0,29402.0,15549.0,2536.0,14.8,21.5,9.4,42.5,-5.4,236.0,68.0,2.8,W,Moderate
2015-01-01,Vallès Occidental,29.0,2.0,7.5,9.4,0 <10 ha,18368.0,13143.0,257.0,2614.0,5219.0,288.0,18411.0,15.5,21.8,9.7,38.9,-4.2,326.0,69.0,2.0,W,Moderate
2015-01-01,Vallès Oriental,30.0,2.1,2.5,4.5,0 <10 ha,23735.0,21698.0,2356.0,3140.0,5872.0,2549.0,14290.0,14.9,2.2,8.8,39.7,-5.5,387.0,67.0,2.0,N,Moderate
2016-01-01,Alt Camp,3.0,0.1,0.3,0.4,0 <10 ha,15736.0,10592.0,1614.0,1375.0,17417.0,3682.0,3355.0,15.3,21.7,10.3,36.8,-0.4,467.0,66.0,2.8,N,Moderate
2016-01-01,Alt Empordà,29.0,23.9,15.7,39.6,10 > 100 ha,37781.0,43043.0,3326.0,4663.0,23693.0,14360.0,8837.0,16.6,21.6,11.8,35.5,-0.9,545.0,65.0,3.0,N,Very high
2016-01-01,Alt Penedès,26.0,5.8,1.1,6.9,0 <10 ha,17971.0,8719.0,2033.0,1988.0,21918.0,567.0,6124.0,15.2,21.5,9.8,34.9,-0.7,407.0,72.0,1.8,NE,High
2016-01-01,Alt Urgell,2.0,8.4,5.2,13.5,10 > 100 ha,81258.0,35007.0,17229.0,2845.0,4387.0,1854.0,2120.0,11.7,19.3,5.4,35.9,-7.1,601.0,63.0,1.6,SW,Low
2016-01-01,Alta Ribagorça,6.0,1.2,5.7,6.9,0 <10 ha,15579.0,7687.0,17331.0,1019.0,580.0,194.0,400.0,10.4,19.5,3.3,35.4,-8.4,753.0,73.0,1.1,N,Low
2016-01-01,Anoia,26.0,2.3,4.1,6.4,0 <10 ha,34390.0,12588.0,2855.0,2328.0,28285.0,264.0,6040.0,15.5,22.4,10.4,38.7,-1.4,505.0,68.0,2.3,NW,Very high
2016-01-01,Aran,2.0,0.0,27.5,27.5,10 > 100 ha,23652.0,17887.0,20085.0,935.0,45.0,0.0,686.0,9.8,16.5,5.2,34.4,-7.8,686.0,70.0,1.6,S,Low
2016-01-01,Bages,23.0,45.9,6.7,52.6,10 > 100 ha,55373.0,19418.0,2528.0,3663.0,20728.0,733.0,6777.0,13.8,21.9,7.1,38.2,-6.5,562.0,75.0,1.0,S,Very high
2016-01-01,Baix Camp,10.0,4.4,5.4,9.8,0 <10 ha,15697.0,21941.0,1912.0,3679.0,7735.0,11543.0,7223.0,1.7,2.2,12.2,37.3,-1.1,481.0,69.0,1.5,NW,Very high
2016-01-01,Baix Ebre,32.0,3.3,6.3,9.7,0 <10 ha,17817.0,24844.0,3180.0,5924.0,25928.0,16703.0,5544.0,1.6,21.1,12.1,38.3,-0.2,450.0,66.0,4.3,N,Low
2016-01-01,Baix Empordà,22.0,44.1,8.6,52.8,10 > 100 ha,30054.0,6141.0,2647.0,2693.0,12076.0,8924.0,7725.0,15.4,22.1,9.1,36.6,-3.4,603.0,73.0,1.9,S,High
2016-01-01,Baix Llobregat,35.0,2.4,14.7,17.1,10 > 100 ha,12581.0,10106.0,659.0,2646.0,2440.0,1971.0,18177.0,16.7,22.4,11.7,34.6,-0.2,351.0,72.0,2.9,NW,Very high
2016-01-01,Baix Penedès,16.0,203.8,80.4,284.2,100 > 500 ha,8686.0,6778.0,502.0,1443.0,6832.0,538.0,4801.0,16.2,21.9,10.9,33.7,-1.2,412.0,73.0,2.3,N,Low
2016-01-01,Barcelonès,9.0,0.8,22.1,22.9,10 > 100 ha,1188.0,1185.0,81.0,127.0,12.0,41.0,11736.0,18.2,21.5,15.4,33.5,4.6,422.0,63.0,2.1,SW,Low
2016-01-01,Berguedà,16.0,0.7,0.7,1.4,0 <10 ha,71586.0,18848.0,13260.0,2038.0,10260.0,59.0,2461.0,12.1,19.4,7.2,36.4,-6.6,619.0,73.0,1.4,SW,Moderate
2016-01-01,Cerdanya,5.0,0.8,3.9,4.7,0 <10 ha,25043.0,8053.0,15896.0,1054.0,2076.0,794.0,2090.0,8.7,17.8,0.8,34.3,-12.7,553.0,69.0,2.5,E,Low
2016-01-01,Conca de Barberà,12.0,3.4,5.8,9.2,0 <10 ha,19116.0,15215.0,1455.0,1437.0,25115.0,399.0,2283.0,13.9,20.4,8.6,36.7,-3.1,540.0,67.0,2.7,W,High
2016-01-01,Garraf,3.0,9.7,4.3,14.0,10 > 100 ha,5619.0,5425.0,133.0,936.0,1597.0,135.0,4615.0,15.5,21.3,10.1,34.2,-0.2,489.0,73.0,1.6,S,Very high
2016-01-01,Garrigues,4.0,0.3,0.4,0.7,0 <10 ha,15226.0,14787.0,1254.0,1715.0,30210.0,13407.0,3191.0,13.9,19.9,8.6,37.3,-3.1,374.0,69.0,2.2,S,Moderate
2016-01-01,Garrotxa,2.0,1.4,0.0,1.4,0 <10 ha,28631.0,29489.0,4241.0,1280.0,6060.0,1398.0,2331.0,13.057142857142859,20.014285714285716,7.06190476190476,38.2,-6.823809523809524,890.2380952380952,74.84285714285713,1.3142857142857143,..,Moderate
